asset_id,decision_at,momentum,quality,dollar_volume,close,industry,eligible,exclusion_reason,execution_session
TEST13,2021-07-01 13:00:00+00:00,-0.10350809815597783,0.01379974825380593,91770857.62370262,61.74488059943367,Test industry 1,True,,2021-07-01
TEST14,2021-07-01 13:00:00+00:00,-0.06928464003852464,0.12314236369401903,77204573.9756825,52.97096546198102,Test industry 2,True,,2021-07-01
TEST15,2021-07-01 13:00:00+00:00,-0.07573504944332654,0.13076784056495183,123414016.2630162,91.91875506527757,Test industry 3,True,,2021-07-01
TEST16,2021-07-01 13:00:00+00:00,-0.06905476944578626,0.16262144312586568,88796832.11836714,67.72513719933082,Test industry 4,True,,2021-07-01
TEST17,2021-07-01 13:00:00+00:00,-0.08809408395106,0.0005305448068584161,126154310.93946071,87.49151023529977,Test industry 1,True,,2021-07-01
TEST18,2021-07-01 13:00:00+00:00,-0.035494182342738934,0.07038897342496787,113485135.51815255,68.89503801740261,Test industry 2,True,,2021-07-01
TEST19,2021-07-01 13:00:00+00:00,-0.010489947760267904,0.052051805302640475,108366259.4730364,69.02115980896215,Test industry 3,True,,2021-07-01
TEST20,2021-07-01 13:00:00+00:00,-0.03204178628816745,0.07582361870557969,139023438.3527944,97.8136514409245,Test industry 4,True,,2021-07-01
TEST01,2021-08-02 13:00:00+00:00,-0.04153748514510891,-0.03003947747365427,67001130.710786454,45.63149851180696,Test industry 1,True,,2021-08-02
TEST02,2021-08-02 13:00:00+00:00,0.20740025182268473,0.03288807891848458,84029374.6928042,61.84258460967851,Test industry 2,True,,2021-08-02
TEST03,2021-08-02 13:00:00+00:00,0.003570999061019986,0.16668248109185507,85499082.1987069,55.2516443056121,Test industry 3,True,,2021-08-02
TEST04,2021-08-02 13:00:00+00:00,-0.021003725444693644,-0.03779190215421155,59544844.94439537,39.448038685233804,Test industry 4,True,,2021-08-02
TEST05,2021-08-02 13:00:00+00:00,-0.009575583799164344,0.028719791803706204,77649090.22336084,51.42037112014578,Test industry 1,True,,2021-08-02
TEST06,2021-08-02 13:00:00+00:00,-0.01822830384364771,0.14018679318227986,109830571.09417787,70.77239673746782,Test industry 2,True,,2021-08-02
TEST07,2021-08-02 13:00:00+00:00,-0.07293055435084139,0.02916554831832155,83015110.30479628,56.676965220436735,Test industry 3,True,,2021-08-02
TEST08,2021-08-02 13:00:00+00:00,0.15376082858100437,0.06900965566547683,153744305.59825766,104.22682905211792,Test industry 4,True,,2021-08-02
TEST09,2021-08-02 13:00:00+00:00,0.10488658121799088,0.1145328698343551,118347715.82735696,87.18023511989135,Test industry 1,True,,2021-08-02
TEST10,2021-08-02 13:00:00+00:00,-0.14845142999468597,0.06020015252606144,82793317.26385967,55.25532556834266,Test industry 2,True,,2021-08-02
TEST11,2021-08-02 13:00:00+00:00,0.0688314465153832,0.06643009331675463,93441114.17837107,69.33957545240919,Test industry 3,True,,2021-08-02
TEST12,2021-08-02 13:00:00+00:00,0.14353902680261332,0.06727814252891748,105733727.14789769,72.52267199164895,Test industry 4,True,,2021-08-02
TEST13,2021-08-02 13:00:00+00:00,-0.09715129646974607,0.01379974825380593,90101214.3541253,62.88626833459749,Test industry 1,True,,2021-08-02
TEST14,2021-08-02 13:00:00+00:00,-0.094984141096913,0.12314236369401903,76036440.98426905,50.58682185601046,Test industry 2,True,,2021-08-02
TEST15,2021-08-02 13:00:00+00:00,-0.08994631797776642,0.13076784056495183,124427119.37605232,86.11735101630542,Test industry 3,True,,2021-08-02
TEST16,2021-08-02 13:00:00+00:00,-0.0962386922886973,0.16262144312586568,94396525.60434586,68.21492205276665,Test industry 4,True,,2021-08-02
TEST17,2021-08-02 13:00:00+00:00,-0.06990033548141017,0.0005305448068584161,129186618.68712436,81.5018389095634,Test industry 1,True,,2021-08-02
TEST18,2021-08-02 13:00:00+00:00,-0.11662479842314721,0.07038897342496787,101560668.29200149,63.05557885124823,Test industry 2,True,,2021-08-02
TEST19,2021-08-02 13:00:00+00:00,-0.11142534984656127,0.052051805302640475,98971369.63324264,68.95064144013243,Test industry 3,True,,2021-08-02
TEST20,2021-08-02 13:00:00+00:00,-0.06384420438721083,0.07582361870557969,139023438.3527944,91.76017288369256,Test industry 4,True,,2021-08-02
TEST01,2021-09-01 13:00:00+00:00,-0.05965013288423804,-0.03003947747365427,67109722.07515769,47.31131872124838,Test industry 1,True,,2021-09-01
TEST02,2021-09-01 13:00:00+00:00,0.30073161975924445,0.03288807891848458,87081285.29506274,64.4922337154693,Test industry 2,True,,2021-09-01
TEST03,2021-09-01 13:00:00+00:00,-0.033582673692779674,0.16668248109185507,77873656.92088203,56.060964075710835,Test industry 3,True,,2021-09-01
TEST04,2021-09-01 13:00:00+00:00,-0.06254780376259383,-0.03779190215421155,59629626.19741385,39.44332571909272,Test industry 4,True,,2021-09-01
TEST05,2021-09-01 13:00:00+00:00,0.005024944087307581,0.028719791803706204,75003236.88819823,55.56256530855888,Test industry 1,True,,2021-09-01
TEST06,2021-09-01 13:00:00+00:00,-0.11144171510842604,0.14018679318227986,107331826.468703,73.92160024141248,Test industry 2,True,,2021-09-01
TEST07,2021-09-01 13:00:00+00:00,-0.028016550630406645,0.02916554831832155,78640597.75401145,54.38315871616238,Test industry 3,True,,2021-09-01
TEST08,2021-09-01 13:00:00+00:00,0.17212885164558567,0.06900965566547683,150206387.36231,108.0005918203224,Test industry 4,True,,2021-09-01
TEST09,2021-09-01 13:00:00+00:00,0.066935712209925,0.1145328698343551,130809604.01658654,89.38445759449341,Test industry 1,True,,2021-09-01
TEST10,2021-09-01 13:00:00+00:00,-0.22750302080772755,0.06020015252606144,80063085.46995354,56.88005962479886,Test industry 2,True,,2021-09-01
TEST11,2021-09-01 13:00:00+00:00,0.02225788984736421,0.06643009331675463,98913357.0498168,71.95590791493244,Test industry 3,True,,2021-09-01
TEST12,2021-09-01 13:00:00+00:00,0.11070645679839108,0.06727814252891748,107734116.27480075,70.79499057308516,Test industry 4,True,,2021-09-01
TEST13,2021-09-01 13:00:00+00:00,-0.03406876741936271,0.01379974825380593,87049916.44000101,64.61306272409148,Test industry 1,True,,2021-09-01
TEST14,2021-09-01 13:00:00+00:00,-0.05923701984701768,0.12314236369401903,70105256.36109163,48.03972323944781,Test industry 2,True,,2021-09-01
TEST15,2021-09-01 13:00:00+00:00,-0.11343004164755499,0.13076784056495183,123447226.9968401,87.29572562370386,Test industry 3,True,,2021-09-01
TEST16,2021-09-01 13:00:00+00:00,-0.09759359117513422,0.16262144312586568,80029897.74948956,71.00053978312448,Test industry 4,True,,2021-09-01
TEST17,2021-09-01 13:00:00+00:00,-0.15912359249633912,0.0005305448068584161,126053698.01687102,83.8168553958217,Test industry 1,True,,2021-09-01
TEST18,2021-09-01 13:00:00+00:00,-0.14163900279498143,0.07038897342496787,101193630.99893355,64.24102419352081,Test industry 2,True,,2021-09-01
TEST19,2021-09-01 13:00:00+00:00,-0.07571734801434571,0.052051805302640475,97549231.68041334,69.60123032630248,Test industry 3,True,,2021-09-01
TEST20,2021-09-01 13:00:00+00:00,-0.08381005368687844,0.07582361870557969,139065587.85738528,94.77315053771402,Test industry 4,True,,2021-09-01
TEST01,2021-10-01 13:00:00+00:00,-0.03289879425458442,-0.03003947747365427,71590756.11333317,48.48563907805955,Test industry 1,True,,2021-10-01
TEST02,2021-10-01 13:00:00+00:00,0.2748542098349964,0.03288807891848458,90686401.67594326,64.5350643435255,Test industry 2,True,,2021-10-01
TEST03,2021-10-01 13:00:00+00:00,-0.0341276165813339,0.16668248109185507,82128104.55917306,57.73427537509509,Test industry 3,True,,2021-10-01
TEST04,2021-10-01 13:00:00+00:00,-0.11925032162971028,-0.03779190215421155,55160092.29488982,43.1820772351277,Test industry 4,True,,2021-10-01
TEST05,2021-10-01 13:00:00+00:00,-0.0020520215008382747,0.028719791803706204,75576656.0050552,53.015695769947406,Test industry 1,True,,2021-10-01
TEST06,2021-10-01 13:00:00+00:00,-0.12731879791558198,0.14018679318227986,104282313.03858799,77.91303747230874,Test industry 2,True,,2021-10-01
TEST07,2021-10-01 13:00:00+00:00,-0.06716445862797393,0.02916554831832155,81200125.81771964,59.35643184141589,Test industry 3,True,,2021-10-01
TEST08,2021-10-01 13:00:00+00:00,0.14338108569803598,0.06900965566547683,146899667.57036436,110.686300731886,Test industry 4,True,,2021-10-01
TEST09,2021-10-01 13:00:00+00:00,0.04232518368541438,0.1145328698343551,133989033.93023357,96.54328844448979,Test industry 1,True,,2021-10-01
TEST10,2021-10-01 13:00:00+00:00,-0.22822334364593588,0.06020015252606144,82673664.41052565,58.49973385299474,Test industry 2,True,,2021-10-01
TEST11,2021-10-01 13:00:00+00:00,0.03970654711143906,0.06643009331675463,100421679.98107289,71.83609014265966,Test industry 3,True,,2021-10-01
TEST12,2021-10-01 13:00:00+00:00,0.06790297342890761,0.06727814252891748,102156967.52665403,72.99154841914628,Test industry 4,True,,2021-10-01
TEST13,2021-10-01 13:00:00+00:00,-0.0239120995690264,0.01379974825380593,87865239.72147302,68.68986668598934,Test industry 1,True,,2021-10-01
TEST14,2021-10-01 13:00:00+00:00,-0.09707486471956706,0.12314236369401903,73835453.16524202,48.82887643782256,Test industry 2,True,,2021-10-01
TEST15,2021-10-01 13:00:00+00:00,-0.1170743235128684,0.13076784056495183,121430514.52969408,99.12909968780534,Test industry 3,True,,2021-10-01
TEST16,2021-10-01 13:00:00+00:00,-0.07393561938645565,0.16262144312586568,86628934.56418002,72.25413234486197,Test industry 4,True,,2021-10-01
TEST17,2021-10-01 13:00:00+00:00,-0.16190414378679097,0.0005305448068584161,117492124.22887626,88.84385140142791,Test industry 1,True,,2021-10-01
TEST18,2021-10-01 13:00:00+00:00,-0.18760940218424405,0.07038897342496787,100538047.25201385,67.69443044072625,Test industry 2,True,,2021-10-01
TEST19,2021-10-01 13:00:00+00:00,-0.07943986896043298,0.052051805302640475,99624530.59727737,75.70392290373348,Test industry 3,True,,2021-10-01
TEST20,2021-10-01 13:00:00+00:00,-0.10969008027382565,0.07582361870557969,139375933.42554724,98.67410221176473,Test industry 4,True,,2021-10-01
TEST01,2021-11-01 13:00:00+00:00,0.045070767951335355,-0.03003947747365427,72930694.8992984,47.98293140569501,Test industry 1,True,,2021-11-01
TEST02,2021-11-01 13:00:00+00:00,0.3155096082814508,0.03288807891848458,90868229.28394979,65.20737546878871,Test industry 2,True,,2021-11-01
TEST03,2021-11-01 13:00:00+00:00,0.009709821166243637,0.16668248109185507,80579061.4638099,55.13886566037358,Test industry 3,True,,2021-11-01
TEST04,2021-11-01 13:00:00+00:00,0.04859991456907675,-0.03779190215421155,58242362.86319284,42.57862962672167,Test industry 4,True,,2021-11-01
TEST05,2021-11-01 13:00:00+00:00,0.009163062810894074,0.028719791803706204,73734017.38748,49.109989767075454,Test industry 1,True,,2021-11-01
TEST06,2021-11-01 13:00:00+00:00,-0.07719480627489905,0.14018679318227986,109093982.98280188,82.68290310843838,Test industry 2,True,,2021-11-01
TEST07,2021-11-01 13:00:00+00:00,0.0809242391284577,0.02916554831832155,85776719.96390152,55.81243395704837,Test industry 3,True,,2021-11-01
TEST08,2021-11-01 13:00:00+00:00,0.1821665249140232,0.06900965566547683,142116624.09045357,108.71807691137339,Test industry 4,True,,2021-11-01
TEST09,2021-11-01 13:00:00+00:00,0.17552152879894334,0.1145328698343551,134810514.69573703,96.3817356230517,Test industry 1,True,,2021-11-01
TEST10,2021-11-01 13:00:00+00:00,-0.20703347097771452,0.06020015252606144,83003059.69696991,59.824978511535654,Test industry 2,True,,2021-11-01
TEST11,2021-11-01 13:00:00+00:00,0.08872364510210673,0.06643009331675463,103945829.22945085,68.22672719006765,Test industry 3,True,,2021-11-01
TEST12,2021-11-01 13:00:00+00:00,0.16325481707603418,0.06727814252891748,98752043.12749135,69.91601643389157,Test industry 4,True,,2021-11-01
TEST13,2021-11-01 13:00:00+00:00,0.15778055775166688,0.01379974825380593,90999558.72905037,66.75365024594464,Test industry 1,True,,2021-11-01
TEST14,2021-11-01 13:00:00+00:00,-0.09187081666787067,0.12314236369401903,69376278.47691056,47.126730280820915,Test industry 2,True,,2021-11-01
TEST15,2021-11-01 13:00:00+00:00,0.1183473493306324,0.13076784056495183,120279785.29096687,98.26167534874195,Test industry 3,True,,2021-11-01
TEST16,2021-11-01 13:00:00+00:00,-0.04151639823384323,0.16262144312586568,82414677.15726611,67.05950387266529,Test industry 4,True,,2021-11-01
TEST17,2021-11-01 13:00:00+00:00,-0.10487156855183477,0.0005305448068584161,117449332.92532784,88.98145560820323,Test industry 1,True,,2021-11-01
TEST18,2021-11-01 13:00:00+00:00,-0.15775672162423404,0.07038897342496787,95380261.33541816,64.3151252132605,Test industry 2,True,,2021-11-01
TEST19,2021-11-01 13:00:00+00:00,-0.005586757921364205,0.052051805302640475,102926644.63517854,73.46691370842179,Test industry 3,True,,2021-11-01
TEST20,2021-11-01 13:00:00+00:00,-0.03563477076520294,0.07582361870557969,139375933.42554724,94.15859379614622,Test industry 4,True,,2021-11-01
TEST01,2021-12-01 14:00:00+00:00,0.08670136385753602,-0.03003947747365427,74641405.16193339,49.46740419906138,Test industry 1,True,,2021-12-01
TEST02,2021-12-01 14:00:00+00:00,0.35801842053905597,0.03288807891848458,92450255.3960681,60.833869876599344,Test industry 2,True,,2021-12-01
TEST03,2021-12-01 14:00:00+00:00,0.037234389985609795,0.16668248109185507,78972288.01621434,51.49773277224201,Test industry 3,True,,2021-12-01
TEST04,2021-12-01 14:00:00+00:00,0.04482956236843805,-0.03779190215421155,59115924.187138334,39.689415289951036,Test industry 4,True,,2021-12-01
TEST05,2021-12-01 14:00:00+00:00,-0.08992272987762628,0.028719791803706204,63363615.12808643,49.33405060140747,Test industry 1,True,,2021-12-01
TEST06,2021-12-01 14:00:00+00:00,3.1843319098001643e-05,0.14018679318227986,121673587.69618198,80.59409436013533,Test industry 2,True,,2021-12-01
TEST07,2021-12-01 14:00:00+00:00,0.05362430782594152,0.02916554831832155,81268999.36430043,56.25535467528813,Test industry 3,True,,2021-12-01
TEST08,2021-12-01 14:00:00+00:00,0.1831354729400374,0.06900965566547683,132826590.64836298,100.24105621354396,Test industry 4,True,,2021-12-01
TEST09,2021-12-01 14:00:00+00:00,0.20521716574520932,0.1145328698343551,134060685.22296539,98.13441872431113,Test industry 1,True,,2021-12-01
TEST10,2021-12-01 14:00:00+00:00,-0.1471437705189872,0.06020015252606144,82695018.82675226,61.01997109062112,Test industry 2,True,,2021-12-01
TEST11,2021-12-01 14:00:00+00:00,0.03223716477699279,0.06643009331675463,97807218.21600588,68.34513111115938,Test industry 3,True,,2021-12-01
TEST12,2021-12-01 14:00:00+00:00,0.13234495874960195,0.06727814252891748,96309551.54395847,71.58521743068728,Test industry 4,True,,2021-12-01
TEST13,2021-12-01 14:00:00+00:00,0.15825924497585397,0.01379974825380593,101511548.87988444,67.48853738268808,Test industry 1,True,,2021-12-01
TEST14,2021-12-01 14:00:00+00:00,-0.11200981133408694,0.12314236369401903,67847513.40136448,46.64186264735009,Test industry 2,True,,2021-12-01
TEST15,2021-12-01 14:00:00+00:00,0.09283640490286094,0.13076784056495183,130075213.87498835,98.68862393697283,Test industry 3,True,,2021-12-01
TEST16,2021-12-01 14:00:00+00:00,-0.024762308619843187,0.16262144312586568,84568321.07955104,64.3137514996242,Test industry 4,True,,2021-12-01
TEST17,2021-12-01 14:00:00+00:00,-0.04965289368852133,0.0005305448068584161,111767599.65155102,89.77447288696547,Test industry 1,True,,2021-12-01
TEST18,2021-12-01 14:00:00+00:00,-0.15732412550524888,0.07038897342496787,95380261.33541816,65.1050614096849,Test industry 2,True,,2021-12-01
TEST19,2021-12-01 14:00:00+00:00,-0.01079620742703924,0.052051805302640475,104028269.24740218,76.36479379333971,Test industry 3,True,,2021-12-01
TEST20,2021-12-01 14:00:00+00:00,-0.012334541284328981,0.07582361870557969,142829068.77643627,96.56914993926382,Test industry 4,True,,2021-12-01
TEST01,2022-01-03 14:00:00+00:00,0.12132243914059515,-0.03003947747365427,71680761.54666635,53.69997263738254,Test industry 1,True,,2022-01-03
TEST02,2022-01-03 14:00:00+00:00,0.23969653932711332,0.03288807891848458,85810278.78454891,60.82906067472821,Test industry 2,True,,2022-01-03
TEST03,2022-01-03 14:00:00+00:00,-0.10213659241912754,0.16668248109185507,78478085.574207,54.493285345221686,Test industry 3,True,,2022-01-03
TEST04,2022-01-03 14:00:00+00:00,-0.04063437194973307,-0.03779190215421155,58633945.65586918,39.397584214247985,Test industry 4,True,,2022-01-03
TEST05,2022-01-03 14:00:00+00:00,-0.10796085765028818,0.028719791803706204,68497315.50504673,51.82637869044825,Test industry 1,True,,2022-01-03
TEST06,2022-01-03 14:00:00+00:00,-0.058412824272548125,0.14018679318227986,128660699.13549748,81.39499612661139,Test industry 2,True,,2022-01-03
TEST07,2022-01-03 14:00:00+00:00,0.02531367257539041,0.02916554831832155,82223991.86837041,56.82554683186946,Test industry 3,True,,2022-01-03
TEST08,2022-01-03 14:00:00+00:00,0.04841759272472901,0.06900965566547683,143211098.52546388,100.48279988791036,Test industry 4,True,,2022-01-03
TEST09,2022-01-03 14:00:00+00:00,0.2050807239651653,0.1145328698343551,142649116.97030067,100.08088787882461,Test industry 1,True,,2022-01-03
TEST10,2022-01-03 14:00:00+00:00,-0.1743598114126923,0.06020015252606144,82118596.0156439,62.77732047467065,Test industry 2,True,,2022-01-03
TEST11,2022-01-03 14:00:00+00:00,-0.0715350928936268,0.06643009331675463,88869184.10219958,70.99501291303388,Test industry 3,True,,2022-01-03
TEST12,2022-01-03 14:00:00+00:00,0.11044791753967553,0.06727814252891748,101126053.50980619,72.30557668345321,Test industry 4,True,,2022-01-03
TEST13,2022-01-03 14:00:00+00:00,0.13757183632515124,0.01379974825380593,93099787.37360689,67.0321190405216,Test industry 1,True,,2022-01-03
TEST14,2022-01-03 14:00:00+00:00,-0.16137002253681865,0.12314236369401903,65083322.25574161,49.876514550502705,Test industry 2,True,,2022-01-03
TEST15,2022-01-03 14:00:00+00:00,0.0629457367247368,0.13076784056495183,132702635.27846059,103.25632559219056,Test industry 3,True,,2022-01-03
TEST16,2022-01-03 14:00:00+00:00,-0.03611174257286354,0.16262144312586568,80981137.66540104,64.890743788771,Test industry 4,True,,2022-01-03
TEST17,2022-01-03 14:00:00+00:00,-0.0008383125951679782,0.0005305448068584161,111767599.65155102,90.09282991427047,Test industry 1,True,,2022-01-03
TEST18,2022-01-03 14:00:00+00:00,-0.17449149908430484,0.07038897342496787,88843903.31228533,63.64531549096527,Test industry 2,True,,2022-01-03
TEST19,2022-01-03 14:00:00+00:00,0.042283583089425925,0.052051805302640475,107473164.52429998,78.73602849873079,Test industry 3,True,,2022-01-03
TEST20,2022-01-03 14:00:00+00:00,-0.028678059373246856,0.07582361870557969,139307868.84572774,99.46989286257555,Test industry 4,True,,2022-01-03
TEST01,2022-02-01 14:00:00+00:00,0.08254644048821502,-0.03003947747365427,75527208.11156474,50.96318946709391,Test industry 1,True,,2022-02-01
TEST02,2022-02-01 14:00:00+00:00,0.15794648099730413,0.03288807891848458,79808412.8461006,58.947209231347216,Test industry 2,True,,2022-02-01
TEST03,2022-02-01 14:00:00+00:00,-0.05248271018948314,0.16668248109185507,73603848.147401,55.11089790806891,Test industry 3,True,,2022-02-01
TEST04,2022-02-01 14:00:00+00:00,-0.05013021871807544,-0.03779190215421155,55414808.4683224,38.96412739514124,Test industry 4,True,,2022-02-01
TEST05,2022-02-01 14:00:00+00:00,-0.077913310214623,0.028719791803706204,70031311.3372348,48.54754298178261,Test industry 1,True,,2022-02-01
TEST06,2022-02-01 14:00:00+00:00,-0.02118489622798525,0.14018679318227986,119809955.0191939,79.36067145777501,Test industry 2,True,,2022-02-01
TEST07,2022-02-01 14:00:00+00:00,0.013935903339207467,0.02916554831832155,77914342.89034754,53.901485478015566,Test industry 3,True,,2022-02-01
TEST08,2022-02-01 14:00:00+00:00,0.004538375992686916,0.06900965566547683,141361192.6269061,95.1746995349327,Test industry 4,True,,2022-02-01
TEST09,2022-02-01 14:00:00+00:00,0.1809815697545356,0.1145328698343551,142922515.1410426,97.66212780337354,Test industry 1,True,,2022-02-01
TEST10,2022-02-01 14:00:00+00:00,-0.11672093018961927,0.06020015252606144,86380639.81154564,62.97795290402041,Test industry 2,True,,2022-02-01
TEST11,2022-02-01 14:00:00+00:00,-0.0728277149506299,0.06643009331675463,99950298.2972531,72.65449365633792,Test industry 3,True,,2022-02-01
TEST12,2022-02-01 14:00:00+00:00,0.04823984597842057,0.06727814252891748,100510866.29686508,69.20969573970797,Test industry 4,True,,2022-02-01
TEST13,2022-02-01 14:00:00+00:00,0.07281280415562108,0.01379974825380593,93099787.37360689,62.54323988102426,Test industry 1,True,,2022-02-01
TEST14,2022-02-01 14:00:00+00:00,-0.1492652634583006,0.12314236369401903,65811281.92422493,46.84222339817135,Test industry 2,True,,2022-02-01
TEST15,2022-02-01 14:00:00+00:00,0.15564426571461665,0.13076784056495183,146246957.6060204,103.68808601246111,Test industry 3,True,,2022-02-01
TEST16,2022-02-01 14:00:00+00:00,-0.01998653132733974,0.16262144312586568,88894107.29926416,62.72003643764411,Test industry 4,True,,2022-02-01
TEST17,2022-02-01 14:00:00+00:00,-0.05612481577417894,0.0005305448068584161,108698306.167793,83.67862643888635,Test industry 1,True,,2022-02-01
TEST18,2022-02-01 14:00:00+00:00,-0.22305968854415903,0.07038897342496787,91689292.28765115,59.13648515936671,Test industry 2,True,,2022-02-01
TEST19,2022-02-01 14:00:00+00:00,-0.00023944578362733449,0.052051805302640475,112622344.93833734,78.84953923654459,Test industry 3,True,,2022-02-01
TEST20,2022-02-01 14:00:00+00:00,-0.016797165788532187,0.07582361870557969,136404672.2739743,99.45218803194496,Test industry 4,True,,2022-02-01
TEST01,2022-03-01 14:00:00+00:00,0.05909274595115366,-0.03003947747365427,72713059.24381559,51.52891839521506,Test industry 1,True,,2022-03-01
TEST02,2022-03-01 14:00:00+00:00,0.11366635267169056,0.03288807891848458,79346087.39217463,60.14644796915469,Test industry 2,True,,2022-03-01
TEST03,2022-03-01 14:00:00+00:00,-0.06784111930138925,0.16668248109185507,79998425.70754719,58.78219204370115,Test industry 3,True,,2022-03-01
TEST04,2022-03-01 14:00:00+00:00,-0.027067423212707276,-0.03779190215421155,55176718.71599604,40.14254759772875,Test industry 4,True,,2022-03-01
TEST05,2022-03-01 14:00:00+00:00,-0.11784787741730296,0.028719791803706204,74185523.23685876,50.434838871163024,Test industry 1,True,,2022-03-01
TEST06,2022-03-01 14:00:00+00:00,0.001496953356583175,0.14018679318227986,117980648.66731247,80.68291998112271,Test industry 2,True,,2022-03-01
TEST07,2022-03-01 14:00:00+00:00,0.011132264358997057,0.02916554831832155,76371133.09266669,55.69302227386806,Test industry 3,True,,2022-03-01
TEST08,2022-03-01 14:00:00+00:00,-0.030868426736333165,0.06900965566547683,140865003.823982,97.68315135250985,Test industry 4,True,,2022-03-01
TEST09,2022-03-01 14:00:00+00:00,0.21381835976302854,0.1145328698343551,135180952.32918447,100.50525294006462,Test industry 1,True,,2022-03-01
TEST10,2022-03-01 14:00:00+00:00,-0.075198777705067,0.06020015252606144,85141348.3945122,65.00576388601513,Test industry 2,True,,2022-03-01
TEST11,2022-03-01 14:00:00+00:00,-0.05375384096329827,0.06643009331675463,108944433.73353565,72.23468070551908,Test industry 3,True,,2022-03-01
TEST12,2022-03-01 14:00:00+00:00,-0.009487985272389365,0.06727814252891748,100569882.89736572,72.60248643134285,Test industry 4,True,,2022-03-01
TEST13,2022-03-01 14:00:00+00:00,-0.012379298557319784,0.01379974825380593,88899303.09728223,60.87404824400044,Test industry 1,True,,2022-03-01
TEST14,2022-03-01 14:00:00+00:00,-0.1518355859539302,0.12314236369401903,60532954.1391567,47.02889152328814,Test industry 2,True,,2022-03-01
TEST15,2022-03-01 14:00:00+00:00,0.2442802178400203,0.13076784056495183,148901540.4820841,107.02218589742971,Test industry 3,True,,2022-03-01
TEST16,2022-03-01 14:00:00+00:00,-0.032664797139307145,0.16262144312586568,87639466.0378004,63.980361405425946,Test industry 4,True,,2022-03-01
TEST17,2022-03-01 14:00:00+00:00,-0.02407466667659497,0.0005305448068584161,111624822.14167762,82.25949777571246,Test industry 1,True,,2022-03-01
TEST18,2022-03-01 14:00:00+00:00,-0.24845277027020796,0.07038897342496787,82428740.6749153,60.75039327329956,Test industry 2,True,,2022-03-01
TEST19,2022-03-01 14:00:00+00:00,0.016555892689848584,0.052051805302640475,112864379.43094862,81.41412285220581,Test industry 3,True,,2022-03-01
TEST20,2022-03-01 14:00:00+00:00,-0.043587486394375485,0.07582361870557969,135018288.50066918,102.09885951793407,Test industry 4,True,,2022-03-01
TEST01,2022-04-01 13:00:00+00:00,0.0508830129525748,0.05530340355839641,70311079.09887618,53.97594057049796,Test industry 1,True,,2022-04-01
TEST02,2022-04-01 13:00:00+00:00,0.08588803240488319,0.09778336298027888,79417847.53884444,60.96690525418333,Test industry 2,True,,2022-04-01
TEST03,2022-04-01 13:00:00+00:00,-0.006773241442025069,0.004711738094958994,76155887.63667223,58.660488740165995,Test industry 3,True,,2022-04-01
TEST04,2022-04-01 13:00:00+00:00,-0.03201037607117163,0.12214128807104079,54081687.17283237,41.02801897256132,Test industry 4,True,,2022-04-01
TEST05,2022-04-01 13:00:00+00:00,-0.08139464472339197,-0.03395882236975738,75117505.78660077,53.87166950030528,Test industry 1,True,,2022-04-01
TEST06,2022-04-01 13:00:00+00:00,0.019218898508274185,0.15347145193053524,112728372.91977626,86.60840416490775,Test industry 2,True,,2022-04-01
TEST07,2022-04-01 13:00:00+00:00,-0.025098997825051428,0.023817602974635962,74502441.73043689,58.64937022416863,Test industry 3,True,,2022-04-01
TEST08,2022-04-01 13:00:00+00:00,-0.10138205079720886,0.02937310012128687,138441477.8640164,97.61502195775438,Test industry 4,True,,2022-04-01
TEST09,2022-04-01 13:00:00+00:00,0.2154114799657112,0.1057991363326297,133925960.64628777,102.39300703651244,Test industry 1,True,,2022-04-01
TEST10,2022-04-01 13:00:00+00:00,-0.043456460137737074,0.09485942129847086,94167143.12159619,72.42462079132964,Test industry 2,True,,2022-04-01
TEST11,2022-04-01 13:00:00+00:00,-0.07164046722535933,0.01691325230215995,104806708.3885285,75.02919462017448,Test industry 3,True,,2022-04-01
TEST12,2022-04-01 13:00:00+00:00,0.0048547068377367,0.06751033882583457,104262471.89280206,77.7791362835406,Test industry 4,True,,2022-04-01
TEST13,2022-04-01 13:00:00+00:00,-0.03434045147701259,0.022289811987715076,87108172.49793679,57.835475689971986,Test industry 1,True,,2022-04-01
TEST14,2022-04-01 13:00:00+00:00,-0.2127360207536798,0.027601231204358753,64114186.33690049,49.071569656931956,Test industry 2,True,,2022-04-01
TEST15,2022-04-01 13:00:00+00:00,0.2013902019262781,0.046925581596712077,152953375.43380785,112.44574017318348,Test industry 3,True,,2022-04-01
TEST16,2022-04-01 13:00:00+00:00,-0.05828503808865493,0.1705370419533512,94037641.13958202,68.82096080896731,Test industry 4,True,,2022-04-01
TEST17,2022-04-01 13:00:00+00:00,-0.027879167895182078,0.08175110207196776,109747313.8179053,81.07947630183075,Test industry 1,True,,2022-04-01
TEST18,2022-04-01 13:00:00+00:00,-0.23919893976483175,0.0743790636023325,94691989.28756766,62.38633190117214,Test industry 2,True,,2022-04-01
TEST19,2022-04-01 13:00:00+00:00,0.04514146522322182,0.005106944708010044,112523972.7644533,79.67794586261961,Test industry 3,True,,2022-04-01
TEST20,2022-04-01 13:00:00+00:00,-0.06303504316702258,-0.015460106641530915,130669184.52410993,101.10583735671625,Test industry 4,True,,2022-04-01
TEST01,2022-05-02 13:00:00+00:00,0.1154801523871114,0.05530340355839641,70298025.15705585,54.316057446789344,Test industry 1,True,,2022-05-02
