,largest_name,hhi_invested,effective_names,invested_fraction
2021-04-30,0.10030839143620858,0.2501019555687379,3.998369375905022,0.3882312534696167
2021-05-03,0.10000000000000002,0.25,4.0,0.4000000000000001
2021-05-04,0.09993518715299739,0.25000160973128016,3.9999742444653554,0.39860225156573786
2021-05-05,0.10172669772606141,0.2500137698291629,3.99977969486765,0.40194693706203694
2021-05-06,0.10141396393989492,0.25001540532241323,3.9997535300291855,0.4013057591611493
2021-05-07,0.10210923171534829,0.2500267732036665,3.999571674611907,0.40411713382781633
2021-05-10,0.1025908118733429,0.25002102035904367,3.9996637025316755,0.4058695103777331
2021-05-11,0.10262405052177322,0.2500183687446581,3.999706121678174,0.40605471799400245
2021-05-12,0.10305485251711875,0.25001874163849613,3.9997001562623136,0.40703635361306206
2021-05-13,0.10461024402394357,0.25004125610825634,3.999340011182179,0.41088424061269607
2021-05-14,0.1045613341382209,0.25003482238565045,3.9994429194250913,0.41317710639348215
2021-05-17,0.10522576654403824,0.2500457752525138,3.9992677300391484,0.41282042816430464
2021-05-18,0.10490008972280575,0.25002372551503826,3.9996204277815735,0.41371315985630297
2021-05-19,0.10437733179047375,0.2500260762045559,3.999582824240547,0.41318458774262123
2021-05-20,0.10459420463646867,0.2500251163042955,3.9995981795002553,0.41272899853748674
2021-05-21,0.10570994792021943,0.25007100962708395,3.9988641685865174,0.41280806010609206
2021-05-24,0.10583496220608425,0.25009034985446016,3.9985549245780536,0.4136015838586245
2021-05-25,0.10578577730215022,0.25008603997749534,3.9986238339812474,0.415188075661333
2021-05-26,0.10540997619358472,0.2500270200934067,3.9995677252259116,0.41548673909894296
2021-05-27,0.10627325573009785,0.25005946247313954,3.9990488266662427,0.41648220167278427
2021-05-28,0.10646219416419878,0.2500467061886795,3.999252840569005,0.41787085653447165
2021-06-01,0.09999999999999999,0.25,4.0,0.39999999999999997
2021-06-02,0.10131073620283104,0.250010585360224,3.9998306414073026,0.40157024167780997
2021-06-03,0.10043238435584446,0.2500070600938782,3.999887041687934,0.3995008777094463
2021-06-04,0.10009500252404784,0.25001165885883603,3.999813466957673,0.3966228699570125
2021-06-07,0.09991298349000687,0.25001594513004866,3.9997448941900027,0.39625965084714204
2021-06-08,0.10060190913657005,0.2500381972721749,3.999388937008959,0.39704619781963946
2021-06-09,0.10076591845669078,0.25005017907451893,3.9991972959234876,0.39607294725582975
2021-06-10,0.10057156327032842,0.2500495513196321,3.9992073359960765,0.396909274420567
2021-06-11,0.1006203495727275,0.2500341847382648,3.9994531189677036,0.3957930704642072
2021-06-14,0.1005170430275883,0.2500666036896507,3.9989346247972657,0.395515605508371
2021-06-15,0.1003684189379329,0.25005149941232174,3.9991761791080194,0.39501732260773115
2021-06-16,0.10063731255032525,0.2500471345208027,3.99924598982679,0.3950521424389025
2021-06-17,0.10115531637872867,0.2500573499342218,3.9990826115011315,0.3958051787371343
2021-06-18,0.10112095529968797,0.2500589086063908,3.9990576843397565,0.39554770153628765
2021-06-21,0.10225657161950724,0.25007109146145956,3.9988628599804303,0.39780803783848945
2021-06-22,0.10165185540732613,0.2500631792301621,3.998989387716231,0.39621197466821595
2021-06-23,0.1012072414269445,0.25007840598518344,3.9987458975536163,0.39387130960497874
2021-06-24,0.10040664436573754,0.2500553645268353,3.9991143637019735,0.3916211880208085
2021-06-25,0.10025732332746297,0.2500724653715487,3.9988408900365573,0.39126578183494837
2021-06-28,0.10066967978439738,0.2500919063590271,3.998530038650748,0.3913015882537065
2021-06-29,0.10136109948199017,0.2501149054806031,3.99816235693139,0.39234773543596413
2021-06-30,0.10082167893498632,0.2500807344765688,3.9987086653957924,0.39303590367097657
2021-07-01,0.1,0.25,4.0,0.4
2021-07-02,0.10112192480099642,0.25000556751500413,3.999910921743712,0.40188238084177963
2021-07-06,0.1009560709370962,0.2500096644064747,3.999845375473822,0.3998534453191045
2021-07-07,0.10012895453655152,0.2500009907157145,3.9999841486113845,0.39963183540433905
2021-07-08,0.09964458265885238,0.25000199657982464,3.999968054977929,0.39666992005767104
2021-07-09,0.10010952823518371,0.25001243445309174,3.9998010586454398,0.3958367541751083
2021-07-12,0.10022279195917558,0.2500120204943855,3.999807681336894,0.39703060836814374
2021-07-13,0.10004552586336807,0.2500117471979576,3.9998120536640496,0.39703670648024214
2021-07-14,0.0994800572602751,0.25001819896262756,3.9997088377933596,0.3928076623400106
2021-07-15,0.09948833919458286,0.2500284452145452,3.99954492834572,0.3912704521585751
2021-07-16,0.09886274291688199,0.25002552492642377,3.9995916428703624,0.3898901605861855
2021-07-19,0.09891359809824032,0.2500265960364086,3.999574508682993,0.3895871783793698
2021-07-20,0.0985516944793396,0.25003552153914815,3.999431736116061,0.3878342983749972
2021-07-21,0.09899942981345301,0.2500879822215299,3.9985927796969953,0.3881469530783095
2021-07-22,0.0990716193676624,0.25006979796725126,3.998883544229353,0.3882577441817945
2021-07-23,0.09963188949584056,0.2501143745974797,3.9981708432765806,0.3895528729594645
2021-07-26,0.09947289446464769,0.2500928721009546,3.9985145981942725,0.3896414025989849
2021-07-27,0.09888158070338611,0.25007400519014233,3.998816267367157,0.38866190825718944
2021-07-28,0.09834580028582234,0.25003360540437486,3.999462385796973,0.3887841141600463
2021-07-29,0.09882435505907872,0.25004869766090043,3.999220989169614,0.3861045364998468
2021-07-30,0.09939279470928557,0.25007188603457764,3.9988501540782124,0.3865775004322635
2021-08-02,0.10000000000000002,0.25,4.0,0.4000000000000001
2021-08-03,0.10179438714308839,0.2500295152207727,3.9995278122145437,0.3997291278384928
2021-08-04,0.10197687152777903,0.2500169892943252,3.999728189762253,0.4029840978171353
2021-08-05,0.10232111134864656,0.2500295778986005,3.9995268096063024,0.40241481208111585
2021-08-06,0.10332852397281285,0.25004013877192227,3.999357882744436,0.4053303829000536
2021-08-09,0.10326294715310082,0.2500447076749786,3.999284805099147,0.40491273459496835
2021-08-10,0.10301866356337436,0.2500323032718835,3.9994832144253234,0.4042818020585477
2021-08-11,0.10391576093530576,0.25005905051807753,3.9990554148237356,0.40505012578776467
2021-08-12,0.1040119108971014,0.2500848027411262,3.9986436162422234,0.403757594998993
2021-08-13,0.1035950745678871,0.2500593448432893,3.999050707849747,0.4043794933313291
2021-08-16,0.10407465367425163,0.2500762092077944,3.9987810242639905,0.40516950946162666
2021-08-17,0.10554581550866154,0.2501442875879508,3.997692730234344,0.40662401680360816
2021-08-18,0.1050062494927983,0.2501229354312167,3.99803399986483,0.40591661245109356
2021-08-19,0.1042973283124291,0.25013419140870446,3.9978540893118413,0.4055626061825984
2021-08-20,0.10406526677080796,0.25012733759362343,3.9979636357249313,0.4062389421548846
2021-08-23,0.1039056975409258,0.2501003518264667,3.9983950150292253,0.40773775825447556
2021-08-24,0.1033592740618309,0.25003774102573667,3.999396234735095,0.4090207830216659
2021-08-25,0.10340641841807274,0.2500202661559934,3.9996757677878683,0.4098205426525334
2021-08-26,0.10303875520334042,0.25004118127772723,3.999341208075937,0.4056228959189991
2021-08-27,0.10298025506032021,0.2500371733357818,3.9994053150531843,0.4059940026286132
2021-08-30,0.10256126651781965,0.25000743641567036,3.999881020888387,0.40657501675664826
2021-08-31,0.10212717252164355,0.2500113662827919,3.999818147743266,0.40651139430038846
2021-09-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2021-09-02,0.10038987730673882,0.2500049346443632,3.999921047248604,0.39941187506198905
2021-09-03,0.10214853304520317,0.2500523418485954,3.999162705724594,0.40187843248722194
2021-09-07,0.10250698598722412,0.2500802720340672,3.998716059712919,0.40281437892772537
2021-09-08,0.1024555925241782,0.2500642023063331,3.998973026834854,0.40309917186031247
2021-09-09,0.10301219326939595,0.25010897301342433,3.9982571914616036,0.404585648994735
2021-09-10,0.10324328177979948,0.25012643434616966,3.9979780730253456,0.4047049076734574
2021-09-13,0.10383315017408992,0.2501713488923797,3.997260295503249,0.4047115138874558
2021-09-14,0.10458699352278993,0.25022340651807096,3.9964286871291583,0.4049469224586728
2021-09-15,0.1047624265085072,0.2501622460302357,3.997405747145138,0.4073626649761577
2021-09-16,0.10544648630994753,0.25019632540423614,3.9968612583910823,0.40943013834456055
2021-09-17,0.10538737090103084,0.25021626092468974,3.996542815820354,0.4103033023286348
2021-09-20,0.10518030043017837,0.25018040331255237,3.997115628399927,0.4099489823409075
2021-09-21,0.103829030003236,0.2501343370492366,3.9978517615642644,0.40835505337766603
2021-09-22,0.10432034812267464,0.25015936498826497,3.997451784573047,0.407437481939102
2021-09-23,0.10351076558810286,0.25009875789065816,3.99842049770273,0.4082917472919351
2021-09-24,0.10454686913036866,0.25012272131872115,3.9980374223009547,0.40901384125724305
2021-09-27,0.10509065379837784,0.2501463121153593,3.997660375415939,0.40998854230456266
2021-09-28,0.10526136823048934,0.2500887230118976,3.9985809354243713,0.4108632063248948
2021-09-29,0.1051601429508068,0.25009300649781696,3.9985124494423996,0.4103046485167803
2021-09-30,0.1054877405727052,0.2500733358918841,3.9988269698307093,0.41174279247073187
2021-10-01,0.1,0.25,4.0,0.4
2021-10-04,0.1006316432324159,0.25001637619470407,3.999737998047115,0.3991607823310627
2021-10-05,0.1005912634896424,0.25002333142851785,3.999626731979219,0.39732370681215673
2021-10-06,0.10066631247110286,0.25003390197233843,3.99945764199061,0.39601253509598017
2021-10-07,0.1005697680245194,0.2500152129860764,3.999756607033713,0.39788768342670644
2021-10-08,0.0995336567968674,0.25002738197722524,3.9995619363445924,0.3926127501799278
2021-10-11,0.09870744407749427,0.25001386685880805,3.999778142564934,0.3903990523217585
2021-10-12,0.09911523400128124,0.25003660815751677,3.9994143552372345,0.3901325304967951
2021-10-13,0.09989593576091393,0.2500409947259211,3.9993441919239516,0.3911300890102674
2021-10-14,0.09931208325660314,0.25003663726589137,3.9994138896396625,0.38960302647096284
2021-10-15,0.09788599791554596,0.2500278808453659,3.999553956218456,0.3869391267458918
2021-10-18,0.09848757990293092,0.2500158911397927,3.999745757924102,0.39010893696004273
2021-10-19,0.09894147501907034,0.25004582811822745,3.9992668844975765,0.38841578135708166
2021-10-20,0.10098670830169072,0.25012151152712925,3.998056760070138,0.3917499449774505
2021-10-21,0.10066520042277353,0.25009971072500226,3.9984052644489156,0.3920199925235224
2021-10-22,0.1025439384578508,0.2502022640922385,3.996766390696386,0.39402113015922113
2021-10-25,0.10181897496392317,0.25011101114205414,3.9982246100793843,0.3952937929218004
2021-10-26,0.10154588459342137,0.250113095979481,3.9981912825629844,0.3941229386692499
2021-10-27,0.10133038594121156,0.2501131566997567,3.998190311917217,0.3929147370388296
2021-10-28,0.10169612314428784,0.2501155904456673,3.9981514075878066,0.39274795244508875
2021-10-29,0.10159912164264753,0.2501302941399073,3.9979163796955453,0.3924974023868248
2021-11-01,0.1,0.25,4.0,0.4
2021-11-02,0.10118010082081122,0.2500071175051826,3.999886123159154,0.40135457154743837
2021-11-03,0.10051746503542357,0.25000280809515363,3.999955070982202,0.4005660301197316
2021-11-04,0.10095969656212142,0.250003378945029,3.9999459376102315,0.40238743514087594
2021-11-05,0.10130982045889399,0.2500037995249339,3.9999392085249723,0.4033197402697826
2021-11-08,0.10195939621929916,0.25004098716251527,3.9993443128987707,0.40295645591400503
2021-11-09,0.10241976417297424,0.2500671448238879,3.9989259712796703,0.4023979094855001
2021-11-10,0.1027445667506968,0.250093077328837,3.9985113169891604,0.402132278576303
2021-11-11,0.10196717631053914,0.25005872366645354,3.99906064198693,0.403030647476721
2021-11-12,0.10189131082776101,0.25013864888296133,3.997782847495491,0.4005368044393106
2021-11-15,0.1018105913822529,0.2501485354542662,3.9976248439112956,0.39870117958643786
2021-11-16,0.10178909013557827,0.25008765541629374,3.9985980049091534,0.3994481351714869
2021-11-17,0.1022435906345467,0.25013020945904213,3.9979177331786713,0.39872665919847183
2021-11-18,0.10172746326454235,0.2501091533116999,3.9982543092045275,0.3976356484935073
2021-11-19,0.10192094645046666,0.250167746183181,3.997317860743596,0.3976606934407885
2021-11-22,0.10271437719124281,0.2502602103574144,3.9958409631792,0.3977513680740839
2021-11-23,0.10167928950888837,0.2501850401905313,3.9970415466825617,0.3957833199943526
2021-11-24,0.10228662607542899,0.25020281921477977,3.9967575231099906,0.3961787471519416
2021-11-26,0.10303159465558762,0.2502469520678159,3.996052666123998,0.39717409587122415
2021-11-29,0.10283559191004832,0.2503017372381006,3.995178024069188,0.396268052245062
2021-11-30,0.10360985976026266,0.25036099837373704,3.994232354462844,0.39616464097469173
2021-12-01,0.1,0.25,4.0,0.4
2021-12-02,0.10080659868100623,0.25000585138046694,3.9999063801037513,0.40130713843699306
2021-12-03,0.10236704564104614,0.2500365092024724,3.999415938054985,0.40249894782311463
2021-12-06,0.10251505085217855,0.25004650941595113,3.999255987759081,0.40210677898420133
2021-12-07,0.10237964076390862,0.25002626543231893,3.9995797972301266,0.40321609408111203
2021-12-08,0.10189260316719922,0.25001367209693454,3.999781258411672,0.403806784139783
2021-12-09,0.10261397322334567,0.2500223564463492,3.999642328843437,0.40507895842843766
2021-12-10,0.10299125933092443,0.25001798385534535,3.999712279011805,0.40782912141236294
2021-12-13,0.10361471435540244,0.250022635167149,3.999637870113098,0.40782448077513106
2021-12-14,0.10363224816416701,0.2500308550090618,3.9995063807775133,0.4085074644284212
2021-12-15,0.10349243372188462,0.25001232084984865,3.9998028761173567,0.4096577110458139
2021-12-16,0.1029833625712209,0.2500014039334913,3.9999775371902846,0.41095996955320224
2021-12-17,0.1036943528463791,0.2500041333725798,3.99993386713213,0.4128040210008167
2021-12-20,0.10472627834880928,0.25001391881999,3.9997773112784167,0.4140521613293945
2021-12-21,0.10353199491480651,0.25000175219744375,3.9999719650373913,0.4123520865957541
2021-12-22,0.10276785055283695,0.2500011021187228,3.9999823661781737,0.4100876412928008
2021-12-23,0.10255391958336207,0.25000264259473387,3.999957718931185,0.4087205591733274
2021-12-27,0.10319878225481896,0.25000941783128244,3.999849320375782,0.40986286236493297
2021-12-28,0.10291523068958534,0.2500077815666849,3.999875498808299,0.40832360286618236
2021-12-29,0.10461863918144594,0.2500529714129003,3.99915263693767,0.40854460599770465
2021-12-30,0.10492319442271134,0.2500415128415846,3.9993359048085604,0.4109048877611261
2021-12-31,0.10592334942158863,0.2501704415047893,3.9972747938763016,0.40887401373898324
2022-01-03,0.10000000000000002,0.25,4.0,0.4000000000000001
2022-01-04,0.10070330126288994,0.2500022380823619,3.9999641910027837,0.4007510361313332
2022-01-05,0.10093691227267491,0.2500122399864194,3.999804169805125,0.39917227692498214
2022-01-06,0.10254990160345247,0.25005217113340444,3.9991654360261224,0.4012749794051492
2022-01-07,0.10189498031037153,0.25005761879727795,3.999078311669845,0.4003744517511695
2022-01-10,0.10170595233320141,0.2500982540730648,3.9984285524354584,0.39700671360349604
2022-01-11,0.1012935302218142,0.2501245902689827,3.998007548656472,0.39520374271298925
2022-01-12,0.1007616835687702,0.25010120887882825,3.9983813132406363,0.3938340291701408
2022-01-13,0.10084395765147365,0.2501150315474495,3.9981603417157645,0.3928769833414174
2022-01-14,0.100731417611048,0.25008909130033474,3.9985750469983077,0.3923220067002585
2022-01-18,0.10077792583452751,0.25008611524104374,3.998622630593294,0.3918552828577737
2022-01-19,0.10120329256811292,0.2501073457377887,3.9982832053577306,0.3923812683198878
2022-01-20,0.1023061444331524,0.25015565113177757,3.9975111314723715,0.39308860773263665
2022-01-21,0.1016518025688277,0.25009670597526557,3.998453302695236,0.39468629795564164
2022-01-24,0.10221694811755148,0.25008802865123125,3.998592037344514,0.39685094068091914
2022-01-25,0.10177508859172645,0.2500691759757934,3.9988934905627853,0.39706472230884504
2022-01-26,0.10121020723962021,0.25006514840190763,3.998957897134823,0.39432927142730767
2022-01-27,0.10162513126601487,0.25007790295164023,3.9987539410604334,0.39509314251049266
2022-01-28,0.10123443142192572,0.2500915413621919,3.998535874317167,0.3924851090147554
2022-01-31,0.10093499444613077,0.25006356128353024,3.9989832779601473,0.393124333550963
2022-02-01,0.1,0.25,4.0,0.4
2022-02-02,0.10132165747217556,0.25000658851577584,3.99989458652566,0.4025411222138051
2022-02-03,0.1035088673473752,0.25005294977371334,3.999152983018017,0.4046157371395387
2022-02-04,0.10376296640284231,0.2500533463707496,3.9991466401626075,0.4056360923114935
2022-02-07,0.10319687981407802,0.2500742261222057,3.9988127345491504,0.4042056370839516
2022-02-08,0.10261137790216304,0.25005633663176785,3.9990988169701804,0.4038578918996875
2022-02-09,0.10313823396274514,0.2500590925248382,3.9990547430330716,0.4045945028375402
2022-02-10,0.10438947011328269,0.2500876320072951,3.9985983791906583,0.4060487551039383
2022-02-11,0.10551378517200102,0.2501413652970505,3.9977394335098055,0.4075230668925548
2022-02-14,0.10617283279435837,0.2502109659408408,3.9966273909690964,0.40658449516877054
2022-02-15,0.10519488693779129,0.250135659373564,3.9978306272059925,0.4076169138624627
2022-02-16,0.10429543965962919,0.25007964485271794,3.998726088198584,0.40952408739805113
2022-02-17,0.10393385385668862,0.25007274670199076,3.998836391362911,0.408118820516402
2022-02-18,0.10388842210422408,0.2500764812741192,3.9987766738602604,0.40894172993685335
2022-02-22,0.1044835215162273,0.25006442669529716,3.998969438457943,0.4105066313876602
2022-02-23,0.10428093815656429,0.25004716999535015,3.9992454224480762,0.40970050131039
2022-02-24,0.10474963176780133,0.2500674048277024,3.998921813456674,0.4098676404792322
2022-02-25,0.10472831467129169,0.2500618783306148,3.999010191700904,0.4089788160247358
2022-02-28,0.10525379487614418,0.25008973361844417,3.998564777255814,0.4086451460657313
2022-03-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2022-03-02,0.09983995349894528,0.25000224594045706,3.999964065275516,0.39812940190164514
2022-03-03,0.10063478523378591,0.25001898299779923,3.9996962950961303,0.3996846752309329
2022-03-04,0.1012762321371883,0.2500328434741592,3.999474573440787,0.3985800136941772
2022-03-07,0.10039166328579645,0.2500175163965713,3.9997197572902286,0.39807314348556505
2022-03-08,0.10143166507539354,0.2500402639881473,3.9993558799290145,0.3991556669516131
2022-03-09,0.1019569955179983,0.25001461095247957,3.9997662384222443,0.40275055300445406
2022-03-10,0.1016480715205647,0.2500339391226108,3.9994570477475198,0.40008193931202884
2022-03-11,0.10329087773685867,0.2500917588004996,3.9985323978536567,0.40248435907057234
2022-03-14,0.10302245082705913,0.2500777308162959,3.998756693512178,0.40288842271736564
2022-03-15,0.10284276910459247,0.25007662468365977,3.9987743807122045,0.4042198629246887
2022-03-16,0.10258616259886144,0.25004844343025134,3.9992250552799007,0.4045373166914136
2022-03-17,0.102526414644132,0.2500198817671525,3.999681917021767,0.40552829745245467
2022-03-18,0.10273735236105497,0.25005092927385264,3.999185297587167,0.40515389508275196
2022-03-21,0.1032043142055343,0.2500621488052075,3.999005866253578,0.40692364842378415
2022-03-22,0.10349632814716112,0.25008012156864623,3.9987184656158408,0.40737663264973745
2022-03-23,0.1034677794665581,0.25005680482466797,3.999091329272838,0.4085151947903316
2022-03-24,0.10356423340400597,0.2501018920360369,3.998370391599881,0.40787964763584394
2022-03-25,0.10357312086245936,0.2500578340474293,3.999074869257352,0.40761985558315467
2022-03-28,0.10391736504043046,0.25004917396134085,3.9992133713451348,0.4073152702242477
2022-03-29,0.10350696599092334,0.2500373625053868,3.999402289241697,0.4078948009185183
2022-03-30,0.10439842126012817,0.2500768953357057,3.998770052937478,0.4099965353981
2022-03-31,0.10589025544826301,0.25014281826333506,3.997716212452924,0.4113485095846159
2022-04-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2022-04-04,0.10028882064272436,0.2500136754575331,3.9997812046479764,0.3975342605675996
2022-04-05,0.1003440711104065,0.25001411645620775,3.9997741494535135,0.3980232096765099
2022-04-06,0.0997671094987177,0.250030618063226,3.9995101709788474,0.3956670342904395
2022-04-07,0.10088166086257445,0.2500841899932742,3.998653413584018,0.3948010755127638
2022-04-08,0.10145375252618578,0.25014370700352706,3.9977020088932314,0.3955138956519771
2022-04-11,0.10181853964266739,0.2501429426199956,3.9977142250187288,0.3990042106358452
2022-04-12,0.10337421267916165,0.2501315118739735,3.9978969163383185,0.4031199027508099
2022-04-13,0.10410284444534267,0.2501292576272996,3.9979329466928304,0.4034089029826998
2022-04-14,0.1050852661639632,0.25019147980538886,3.996938667846918,0.4063488296111556
2022-04-18,0.10507859873528061,0.2501930779175856,3.9969131373386886,0.4069434756389485
2022-04-19,0.10479485042214687,0.2502662202187542,3.995745007560005,0.40535679483921105
2022-04-20,0.10459676368673666,0.25026845184156854,3.9957093778365884,0.40470404839053087
2022-04-21,0.10479526281345522,0.2502166678670069,3.996536316003983,0.4038700025988429
2022-04-22,0.10523841629093568,0.2502254174831233,3.996396569375075,0.4046881484110941
2022-04-25,0.1054697575418978,0.25021281504296294,3.9965978554227704,0.4047207827788115
2022-04-26,0.10546179970828651,0.2502281389359936,3.996353105019065,0.40316651430132666
2022-04-27,0.1052433180675952,0.25026079123497624,3.99583168847682,0.4019193516921583
2022-04-28,0.10609672710427145,0.2503024672128602,3.9951663726494075,0.40306984989983874
2022-04-29,0.10645152832330261,0.2503930689027326,3.9937207702360915,0.4034966467018019
2022-05-02,0.1,0.25,4.0,0.4
2022-05-03,0.10093854548971927,0.25001214748050177,3.999805649755435,0.4002610245288798
2022-05-04,0.10252436784642079,0.25007277145146234,3.9988359956017607,0.4022550648350736
2022-05-05,0.10324181334772214,0.2500664029872792,3.998937834327427,0.4040766521926034
2022-05-06,0.10249064338568437,0.25004267565188815,3.999317306107417,0.403950170957486
2022-05-09,0.1028528019000787,0.25004579652678477,3.9992673897754587,0.4052524680378979
2022-05-10,0.103184674205358,0.2500598324364883,3.999042910076275,0.4066363197247349
2022-05-11,0.10330331101397333,0.25003222391371277,3.99948448382839,0.4088282698952358
2022-05-12,0.1040616782328815,0.25007661326217867,3.9987745633439404,0.41037537079007735
2022-05-13,0.10532135715054847,0.25007307839934556,3.9988310872995476,0.41215710787255316
2022-05-16,0.10574282008728018,0.25008326248173346,3.9986682438335586,0.4131726552715334
2022-05-17,0.10666726534848447,0.2500954141348635,3.998473956266754,0.41491212280094336
2022-05-18,0.10786470457289643,0.2501161054180634,3.9981431756604504,0.417093470119597
2022-05-19,0.1080190733721053,0.25010475087978906,3.998324687885047,0.41788026276101986
2022-05-20,0.10769749573482809,0.25011115061708067,3.9982223804607444,0.4166194497560099
2022-05-23,0.10818968037837923,0.2500996772711832,3.9984057992833772,0.41927533059010813
2022-05-24,0.10718625822720868,0.2500726546424939,3.9988378634585575,0.4168557781630878
2022-05-25,0.10681420226509492,0.25007062856430495,3.9988702621381735,0.41679552371601297
2022-05-26,0.10886407115157402,0.2501425820076204,3.9977199882326944,0.418628581006181
2022-05-27,0.10886160270380155,0.2501469934336156,3.9976494871019965,0.4194024264627472
2022-05-31,0.10972366071741968,0.2501248099270991,3.9980040376300856,0.42311833029855084
2022-06-01,0.10000000000000003,0.25,4.0,0.40000000000000013
2022-06-02,0.10017125118864437,0.25000289645952495,3.999953657184521,0.3991303190733019
2022-06-03,0.1010390343848988,0.2500134679326115,3.9997845246862442,0.399375412877146
2022-06-06,0.10066050061471696,0.2500067546608442,3.9998919283464422,0.39943950214160145
2022-06-07,0.10103409378572042,0.25002215432653124,3.9996455621848246,0.3998646797946121
2022-06-08,0.10185906680351713,0.25002545007246096,3.9995928402896013,0.4017972743789649
2022-06-09,0.10274710230913846,0.25004398457141397,3.9992963706527176,0.4021349018454939
2022-06-10,0.10283890765579852,0.25006298015592693,3.9989925712972365,0.40163093425781127
2022-06-13,0.10175880716772127,0.250032180089874,3.99948518482921,0.400263034610044
2022-06-14,0.10305833358732769,0.25006827744420856,3.998907859167002,0.40158336824103463
2022-06-15,0.1031721069262768,0.2500721761495193,3.998845514912844,0.401567880001786
2022-06-16,0.10340149246793608,0.2501069053395263,3.9982902456950375,0.4015308107769693
2022-06-17,0.10294637509679994,0.25007383932032834,3.9988189197154083,0.4002353206095682
2022-06-21,0.10309732783676753,0.2501001679862774,3.9983979541144032,0.4004310781902722
2022-06-22,0.10224014095187571,0.2500575194693931,3.9990799001843236,0.39996393519894186
2022-06-23,0.10311582663489673,0.25007226772396435,3.998844050567908,0.4010955753728702
2022-06-24,0.10293478200604533,0.250083184026843,3.9986694982764766,0.39915382471502714
2022-06-27,0.10218211766853148,0.2500533611192217,3.999146404287743,0.3990979239011581
2022-06-28,0.10107280720337651,0.2500326029813115,3.999478420319226,0.3973271063081913
2022-06-29,0.09981006187545602,0.25003837484339797,3.9993860967393986,0.39533071444164686
2022-06-30,0.10017991450291994,0.25003612952606297,3.9994220111128507,0.3937687022022522
2022-07-01,0.1,0.25,4.0,0.4
2022-07-05,0.10114949273211876,0.25000678767750095,3.999891400108549,0.4019733287244068
2022-07-06,0.10109799113042643,0.2500100394819954,3.999839374738451,0.4014568340219117
2022-07-07,0.10157236307136353,0.2500088767890525,3.999857976418014,0.4034358889133927
2022-07-08,0.10224892431189318,0.2500160372644593,3.9997434202280018,0.4042033550362688
2022-07-11,0.1028309404635188,0.25002518402971363,3.9995970961115557,0.40455180380590955
2022-07-12,0.10364473476288098,0.250073680289276,3.998821462711457,0.4033286979957122
2022-07-13,0.1035510699413242,0.25005442005334116,3.999129468643993,0.40441633264707955
2022-07-14,0.10408750557907759,0.25006315131999046,3.9989898340534045,0.4067112874323219
2022-07-15,0.10328052879396814,0.25008056795259914,3.9987113280610527,0.4047753959773605
2022-07-18,0.1021485734201923,0.2501136940059137,3.998181722814249,0.4015807562326266
2022-07-19,0.1029913055452146,0.2501691760036072,3.9972950144168875,0.4021000190288005
2022-07-20,0.10236029758249493,0.2500797436992125,3.9987245076625095,0.4021427440684741
2022-07-21,0.10166898373600837,0.2500213621107271,3.999658235431616,0.4027358834367678
2022-07-22,0.10260927966910925,0.25006647741503935,3.998936644115972,0.4023823581912618
2022-07-25,0.10234799987128759,0.2500801557702753,3.9987179187404385,0.4015798127802547
2022-07-26,0.10277218770455074,0.2501034702494924,3.9983451609145733,0.40306981844701395
2022-07-27,0.10412731273815862,0.25010270264418444,3.9983574324771602,0.40489725359404743
2022-07-28,0.10420117689542895,0.250106124820934,3.9983027233577753,0.4054739062760993
2022-07-29,0.1040224600137945,0.25009901567967263,3.9984163763395304,0.40677239218889566
2022-08-01,0.10000000000000002,0.25,4.0,0.4000000000000001
2022-08-02,0.09992619200061395,0.25000299334299186,3.9999521070855697,0.39824005026135345
2022-08-03,0.10032929502162913,0.25000558068054984,3.999910711104374,0.39942767975838855
2022-08-04,0.10037031190532474,0.2500034413066172,3.99994493985204,0.3990240759509346
2022-08-05,0.1011229043027957,0.2500153196960822,3.999754899882122,0.39928597692085055
2022-08-08,0.10123441304332613,0.2500177116819907,3.9997166331637617,0.4010205925393404
2022-08-09,0.10068022852772417,0.2500342472209781,3.999452119517886,0.3968440051732482
2022-08-10,0.09952342113659068,0.250009810113344,3.999843044345507,0.3945689030246737
2022-08-11,0.0989526652915356,0.25000831140588653,3.9998670219267547,0.3926225164055642
2022-08-12,0.09891304480277403,0.2500146277873985,3.999765969095041,0.39192124254079475
2022-08-15,0.09896597090343033,0.25001200889505626,3.9998078669083243,0.3923668541704736
2022-08-16,0.0983328699256009,0.2500064894246611,3.999896171900561,0.3912567035835339
2022-08-17,0.09830681600409927,0.2500166322745181,3.9997339013110165,0.3881615315194906
2022-08-18,0.09747754963350855,0.2500195181676946,3.999687733696351,0.3858515226799688
2022-08-19,0.09862073915399888,0.25003800507396706,3.999392011243158,0.3878956619668421
2022-08-22,0.0995704756995218,0.2500740064040142,3.9988162479567,0.3908846368170063
2022-08-23,0.09955017729579857,0.2500616905331019,3.9990131949764813,0.3912884324838932
2022-08-24,0.09890724480912093,0.25009643616230937,3.998457616369283,0.39048589258991534
2022-08-25,0.09921200012911637,0.25008426797712746,3.9986521666827093,0.3882738741107734
